deduplication_id,duplicate_record_id,canonical_record_id,match_method,match_key,action,manual_verification_status,notes
D000893,R000484,R000123,normalized_doi,10.1002/9781119597537.ch5,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000894,R000485,R000478,normalized_doi,10.1007/978-981-96-8233-1_5,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000895,R000486,R000481,normalized_doi,10.1007/978-981-96-8233-1,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000896,R000492,R000195,normalized_doi,10.1007/978-981-10-4250-8_6,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000897,R000493,R000475,normalized_doi,10.1201/b19664-15,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000898,R000495,R000422,normalized_doi,10.1109/imcec.2016.7867538,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000899,R000496,R000478,normalized_doi,10.1007/978-981-96-8233-1_5,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000900,R000497,R000480,normalized_doi,10.1201/b19664-20,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000901,R000498,R000477,normalized_doi,10.1109/vppc66000.2025.11392981,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000902,R000499,R000481,normalized_doi,10.1007/978-981-96-8233-1,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000903,R000500,R000488,normalized_doi,10.1007/978-981-96-8233-1_8,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000904,R000501,R000490,normalized_doi,10.1007/978-981-96-8233-1_7,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000905,R000502,R000478,normalized_doi,10.1007/978-981-96-8233-1_5,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000906,R000503,R000453,normalized_doi,10.2139/ssrn.5477055,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000907,R000505,R000481,normalized_doi,10.1007/978-981-96-8233-1,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000908,R000507,R000491,normalized_doi,10.1007/978-981-96-8233-1_1,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000909,R000508,R000488,normalized_doi,10.1007/978-981-96-8233-1_8,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000910,R000509,R000490,normalized_doi,10.1007/978-981-96-8233-1_7,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000911,R000510,R000489,normalized_doi,10.1007/978-981-96-8233-1_6,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000912,R000512,R000422,normalized_doi,10.1109/imcec.2016.7867538,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000913,R000513,R000123,normalized_doi,10.1002/9781119597537.ch5,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000914,R000514,R000477,normalized_doi,10.1109/vppc66000.2025.11392981,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000915,R000515,R000478,normalized_doi,10.1007/978-981-96-8233-1_5,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000916,R000517,R000481,normalized_doi,10.1007/978-981-96-8233-1,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000917,R000518,R000488,normalized_doi,10.1007/978-981-96-8233-1_8,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000918,R000519,R000489,normalized_doi,10.1007/978-981-96-8233-1_6,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000919,R000520,R000490,normalized_doi,10.1007/978-981-96-8233-1_7,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000920,R000521,R000491,normalized_doi,10.1007/978-981-96-8233-1_1,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000921,R000522,R000223,normalized_doi,10.1109/ptc.2015.7232774,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000922,R000523,R000205,normalized_doi,10.1109/icrera.2018.8567002,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000923,R000524,R000023,normalized_doi,10.1016/b978-0-323-99588-7.00009-2,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000924,R000526,R000024,normalized_doi,10.1016/b978-0-323-99588-7.00010-9,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000925,R000527,R000026,normalized_doi,10.1016/b978-0-323-99588-7.00002-x,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000926,R000529,R000230,normalized_doi,10.1109/icpedc47771.2019.9036650,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000927,R000530,R000260,normalized_doi,10.1016/j.renene.2023.119738,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000928,R000531,R000031,normalized_doi,10.1109/isgt-asia.2019.8881571,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000929,R000532,R000205,normalized_doi,10.1109/icrera.2018.8567002,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000930,R000533,R000223,normalized_doi,10.1109/ptc.2015.7232774,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000931,R000534,R000525,normalized_doi,10.23919/acc53348.2022.9867206,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000932,R000535,R001124,normalized_doi,10.1016/j.energy.2021.121608,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000933,R000536,R000184,normalized_doi,10.1049/pbtr016e_ch4,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000934,R000537,R000241,normalized_doi,10.1016/j.jobe.2024.109401,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000935,R000539,R000250,normalized_doi,10.1109/tsg.2022.3160390,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000936,R000541,R000528,normalized_doi,10.1016/j.segy.2021.100017,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000937,R000542,R000223,normalized_doi,10.1109/ptc.2015.7232774,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000938,R000543,R000205,normalized_doi,10.1109/icrera.2018.8567002,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000939,R000544,R000525,normalized_doi,10.23919/acc53348.2022.9867206,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000940,R000545,R000250,normalized_doi,10.1109/tsg.2022.3160390,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000941,R000546,R000538,normalized_doi,10.1016/j.energy.2026.140752,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000942,R000547,R000540,normalized_doi,10.2139/ssrn.5653568,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000943,R000548,R000241,normalized_doi,10.1016/j.jobe.2024.109401,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000944,R000549,R000033,normalized_doi,10.1002/9781394203093.ch1,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000945,R000550,R000023,normalized_doi,10.1016/b978-0-323-99588-7.00009-2,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000946,R000551,R001124,normalized_doi,10.1016/j.energy.2021.121608,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000947,R000552,R000205,normalized_doi,10.1109/icrera.2018.8567002,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000948,R000553,R000223,normalized_doi,10.1109/ptc.2015.7232774,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000949,R000554,R000228,normalized_doi,10.1080/19401493.2026.2712297,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000950,R000555,R000260,normalized_doi,10.1016/j.renene.2023.119738,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000951,R000556,R001124,normalized_doi,10.1016/j.energy.2021.121608,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000952,R000557,R000226,normalized_doi,10.2139/ssrn.6955743,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000953,R000558,R000538,normalized_doi,10.1016/j.energy.2026.140752,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000954,R000559,R000525,normalized_doi,10.23919/acc53348.2022.9867206,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000955,R000560,R000241,normalized_doi,10.1016/j.jobe.2024.109401,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000956,R000561,R000045,normalized_doi,10.1109/pesgre52268.2022.9715880,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000957,R000562,R000205,normalized_doi,10.1109/icrera.2018.8567002,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000958,R000563,R000223,normalized_doi,10.1109/ptc.2015.7232774,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000959,R000564,R000525,normalized_doi,10.23919/acc53348.2022.9867206,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000960,R000565,R000540,normalized_doi,10.2139/ssrn.5653568,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000961,R000566,R001124,normalized_doi,10.1016/j.energy.2021.121608,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000962,R000567,R000241,normalized_doi,10.1016/j.jobe.2024.109401,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000963,R000568,R000538,normalized_doi,10.1016/j.energy.2026.140752,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000964,R000569,R000250,normalized_doi,10.1109/tsg.2022.3160390,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000965,R000571,R000228,normalized_doi,10.1080/19401493.2026.2712297,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000966,R000572,R000023,normalized_doi,10.1016/b978-0-323-99588-7.00009-2,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000967,R000573,R000024,normalized_doi,10.1016/b978-0-323-99588-7.00010-9,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000968,R000574,R000026,normalized_doi,10.1016/b978-0-323-99588-7.00002-x,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000969,R000575,R000027,normalized_doi,10.1016/b978-0-323-99588-7.00005-5,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000970,R000576,R000025,normalized_doi,10.1016/j.jobe.2025.112731,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000971,R000577,R000028,normalized_doi,10.1016/b978-0-323-99588-7.00004-3,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000972,R000578,R000029,normalized_doi,10.1016/c2021-0-02510-4,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000973,R000579,R000030,normalized_doi,10.1016/b978-0-323-99588-7.00003-1,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000974,R000580,R000022,normalized_doi,10.1016/b978-0-323-99588-7.00001-8,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000975,R000581,R000031,normalized_doi,10.1109/isgt-asia.2019.8881571,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000976,R000582,R000033,normalized_doi,10.1002/9781394203093.ch1,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000977,R000583,R001238,normalized_doi,10.3390/en17194794,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000978,R000584,R000023,normalized_doi,10.1016/b978-0-323-99588-7.00009-2,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000979,R000585,R000025,normalized_doi,10.1016/j.jobe.2025.112731,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
D000980,R000586,R000037,normalized_doi,10.46855/energy-proceedings-3450,retain_as_linked_duplicate_exclude_from_screening_count,rule_verified,No fuzzy-only auto-merge was performed.
