schema_version,codebook_version,search_record_id,paper_id_candidate,source_database,source_record_id,query_ids,title,publication_year,doi_raw,doi_normalized,stable_url,document_type,corpus_layer,fulltext_access_status,title_abstract_decision,fulltext_decision,exclusion_code,exclusion_note,screen_confidence,screened_by,screened_at_utc
1.0,1.0,R001143,,openalex,https://openalex.org/W3188508059,QFIELD_EV_demand_response_peak_management|QFIELD_EV_frequency_response_regulation|QFIELD_EV_local_energy_sharing_distribution_support|QFIELD_EV_renewable_energy_integration|QFIELD_EV_resilience_emergency_operation|QPAIR_BS_EV_renewable_energy_integration|QPAIR_EV_BLDG_frequency_response_regulation|QPAIR_EV_BLDG_local_energy_sharing_distribution_support|QPAIR_EV_BLDG_renewable_energy_integration|QPAIR_EV_BLDG_resilience_emergency_operation|QPR_EV_demand_response_peak_management|QPR_EV_frequency_response_regulation|QPR_EV_local_energy_sharing_distribution_support|QPR_EV_renewable_energy_integration|QPR_EV_resilience_emergency_operation|QSA_EV_demand_response_peak_management|QSA_EV_frequency_response_regulation|QSA_EV_local_energy_sharing_distribution_support|QSA_EV_renewable_energy_integration|QSA_EV_resilience_emergency_operation,Combined vehicle to building (V2B) and vehicle to home (V2H) strategy to increase electric vehicle market share,2021,https://doi.org/10.1016/j.energy.2021.121608,10.1016/j.energy.2021.121608,https://doi.org/10.1016/j.energy.2021.121608,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R001124.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001144,,openalex,https://openalex.org/W4205948434,QFIELD_EV_demand_response_peak_management|QFIELD_EV_frequency_response_regulation|QFIELD_EV_local_energy_sharing_distribution_support|QFIELD_EV_renewable_energy_integration|QMA_demand_response_peak_management|QMA_frequency_response_regulation|QMA_local_energy_sharing_distribution_support|QMA_renewable_energy_integration|QPAIR_DC_EV_demand_response_peak_management|QPAIR_DC_EV_frequency_response_regulation|QPAIR_DC_EV_local_energy_sharing_distribution_support|QPAIR_DC_EV_renewable_energy_integration|QPR_DC_frequency_response_regulation|QPR_EV_demand_response_peak_management|QPR_EV_frequency_response_regulation|QPR_EV_local_energy_sharing_distribution_support|QPR_EV_renewable_energy_integration|QSA_EV_demand_response_peak_management|QSA_EV_frequency_response_regulation|QSA_EV_local_energy_sharing_distribution_support|QSA_EV_renewable_energy_integration,Utilization of Electric Vehicles for Vehicle-to-Grid Services: Progress and Perspectives,2022,https://doi.org/10.3390/en15020589,10.3390/en15020589,https://doi.org/10.3390/en15020589,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R001125.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001145,,openalex,https://openalex.org/W3136124754,QFIELD_EV_demand_response_peak_management|QFIELD_EV_local_energy_sharing_distribution_support|QPR_EV_demand_response_peak_management|QPR_EV_local_energy_sharing_distribution_support|QSA_EV_demand_response_peak_management|QSA_EV_local_energy_sharing_distribution_support,A Review on Electric Vehicles: Technologies and Challenges,2021,https://doi.org/10.3390/smartcities4010022,10.3390/smartcities4010022,https://doi.org/10.3390/smartcities4010022,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R001126.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001146,,openalex,https://openalex.org/W2794390710,QFIELD_EV_frequency_response_regulation|QFIELD_EV_local_energy_sharing_distribution_support|QSA_EV_local_energy_sharing_distribution_support,"Integrating a hydrogen fuel cell electric vehicle with vehicle-to-grid technology, photovoltaic power and a residential building",2018,https://doi.org/10.1016/j.apenergy.2018.02.038,10.1016/j.apenergy.2018.02.038,https://doi.org/10.1016/j.apenergy.2018.02.038,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R001141.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001147,,openalex,https://openalex.org/W2796210679,QFIELD_EV_local_energy_sharing_distribution_support,"Microgrids: A review of technologies, key drivers, and outstanding issues",2018,https://doi.org/10.1016/j.rser.2018.03.040,10.1016/j.rser.2018.03.040,https://doi.org/10.1016/j.rser.2018.03.040,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X01_not_focal_asset,No focal asset was identifiable in title/available abstract metadata.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001148,,openalex,https://openalex.org/W2995690832,QFIELD_EV_frequency_response_regulation|QFIELD_EV_local_energy_sharing_distribution_support|QPAIR_BS_EV_demand_response_peak_management|QPAIR_BS_EV_frequency_response_regulation|QPAIR_BS_EV_local_energy_sharing_distribution_support|QSA_EV_local_energy_sharing_distribution_support,Vehicle-to-Grid Aggregator to Support Power Grid and Reduce Electric Vehicle Charging Cost,2019,https://doi.org/10.1109/access.2019.2958664,10.1109/access.2019.2958664,https://doi.org/10.1109/access.2019.2958664,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R001139.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001149,,openalex,https://openalex.org/W2765590643,QFIELD_EV_demand_response_peak_management|QFIELD_EV_frequency_response_regulation|QFIELD_EV_local_energy_sharing_distribution_support|QFIELD_EV_renewable_energy_integration|QPR_EV_frequency_response_regulation|QPR_EV_local_energy_sharing_distribution_support|QPR_EV_renewable_energy_integration|QSA_EV_demand_response_peak_management|QSA_EV_frequency_response_regulation|QSA_EV_local_energy_sharing_distribution_support|QSA_EV_renewable_energy_integration,"Integrated PV Charging of EV Fleet Based on Energy Prices, V2G, and Offer of Reserves",2017,https://doi.org/10.1109/tsg.2017.2763683,10.1109/tsg.2017.2763683,https://doi.org/10.1109/tsg.2017.2763683,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R001128.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001150,,openalex,https://openalex.org/W4288420729,QFIELD_EV_demand_response_peak_management|QFIELD_EV_frequency_response_regulation|QFIELD_EV_local_energy_sharing_distribution_support|QFIELD_EV_renewable_energy_integration|QFIELD_EV_resilience_emergency_operation|QMA_demand_response_peak_management|QMA_frequency_response_regulation|QMA_local_energy_sharing_distribution_support|QMA_renewable_energy_integration|QMA_resilience_emergency_operation|QPAIR_BS_EV_demand_response_peak_management|QPAIR_BS_EV_frequency_response_regulation|QPAIR_BS_EV_local_energy_sharing_distribution_support|QPAIR_BS_EV_renewable_energy_integration|QPAIR_BS_EV_resilience_emergency_operation|QPAIR_EV_BLDG_demand_response_peak_management|QPAIR_EV_BLDG_frequency_response_regulation|QPAIR_EV_BLDG_local_energy_sharing_distribution_support|QPAIR_EV_BLDG_renewable_energy_integration|QPAIR_EV_BLDG_resilience_emergency_operation|QPR_BLDG_frequency_response_regulation|QPR_EV_demand_response_peak_management|QPR_EV_frequency_response_regulation|QPR_EV_local_energy_sharing_distribution_support|QPR_EV_renewable_energy_integration|QPR_EV_resilience_emergency_operation|QSA_EV_demand_response_peak_management|QSA_EV_frequency_response_regulation|QSA_EV_local_energy_sharing_distribution_support|QSA_EV_renewable_energy_integration|QSA_EV_resilience_emergency_operation,"A comprehensive review on electric vehicles smart charging: Solutions, strategies, technologies, and challenges",2022,https://doi.org/10.1016/j.est.2022.105241,10.1016/j.est.2022.105241,https://doi.org/10.1016/j.est.2022.105241,article,discovery_metadata,fulltext_not_obtained,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R001131.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001151,,openalex,https://openalex.org/W4295878699,QFIELD_EV_local_energy_sharing_distribution_support|QPR_EV_local_energy_sharing_distribution_support,"Integrating electric vehicles as virtual power plants: A comprehensive review on vehicle-to-grid (V2G) concepts, interface topologies, marketing and future prospects",2022,https://doi.org/10.1016/j.est.2022.105579,10.1016/j.est.2022.105579,https://doi.org/10.1016/j.est.2022.105579,article,discovery_metadata,fulltext_not_obtained,include,exclude,X10_fulltext_unavailable_for_required_verification,Potentially eligible metadata record; full text was not verified in this bounded run.,low,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001152,,openalex,https://openalex.org/W4205948434,QFIELD_EV_demand_response_peak_management|QFIELD_EV_frequency_response_regulation|QFIELD_EV_local_energy_sharing_distribution_support|QFIELD_EV_renewable_energy_integration|QMA_demand_response_peak_management|QMA_frequency_response_regulation|QMA_local_energy_sharing_distribution_support|QMA_renewable_energy_integration|QPAIR_DC_EV_demand_response_peak_management|QPAIR_DC_EV_frequency_response_regulation|QPAIR_DC_EV_local_energy_sharing_distribution_support|QPAIR_DC_EV_renewable_energy_integration|QPR_DC_frequency_response_regulation|QPR_EV_demand_response_peak_management|QPR_EV_frequency_response_regulation|QPR_EV_local_energy_sharing_distribution_support|QPR_EV_renewable_energy_integration|QSA_EV_demand_response_peak_management|QSA_EV_frequency_response_regulation|QSA_EV_local_energy_sharing_distribution_support|QSA_EV_renewable_energy_integration,Utilization of Electric Vehicles for Vehicle-to-Grid Services: Progress and Perspectives,2022,https://doi.org/10.3390/en15020589,10.3390/en15020589,https://doi.org/10.3390/en15020589,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R001125.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001153,,openalex,https://openalex.org/W4288420729,QFIELD_EV_demand_response_peak_management|QFIELD_EV_frequency_response_regulation|QFIELD_EV_local_energy_sharing_distribution_support|QFIELD_EV_renewable_energy_integration|QFIELD_EV_resilience_emergency_operation|QMA_demand_response_peak_management|QMA_frequency_response_regulation|QMA_local_energy_sharing_distribution_support|QMA_renewable_energy_integration|QMA_resilience_emergency_operation|QPAIR_BS_EV_demand_response_peak_management|QPAIR_BS_EV_frequency_response_regulation|QPAIR_BS_EV_local_energy_sharing_distribution_support|QPAIR_BS_EV_renewable_energy_integration|QPAIR_BS_EV_resilience_emergency_operation|QPAIR_EV_BLDG_demand_response_peak_management|QPAIR_EV_BLDG_frequency_response_regulation|QPAIR_EV_BLDG_local_energy_sharing_distribution_support|QPAIR_EV_BLDG_renewable_energy_integration|QPAIR_EV_BLDG_resilience_emergency_operation|QPR_BLDG_frequency_response_regulation|QPR_EV_demand_response_peak_management|QPR_EV_frequency_response_regulation|QPR_EV_local_energy_sharing_distribution_support|QPR_EV_renewable_energy_integration|QPR_EV_resilience_emergency_operation|QSA_EV_demand_response_peak_management|QSA_EV_frequency_response_regulation|QSA_EV_local_energy_sharing_distribution_support|QSA_EV_renewable_energy_integration|QSA_EV_resilience_emergency_operation,"A comprehensive review on electric vehicles smart charging: Solutions, strategies, technologies, and challenges",2022,https://doi.org/10.1016/j.est.2022.105241,10.1016/j.est.2022.105241,https://doi.org/10.1016/j.est.2022.105241,article,discovery_metadata,fulltext_not_obtained,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R001131.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001154,,openalex,https://openalex.org/W2765590643,QFIELD_EV_demand_response_peak_management|QFIELD_EV_frequency_response_regulation|QFIELD_EV_local_energy_sharing_distribution_support|QFIELD_EV_renewable_energy_integration|QPR_EV_frequency_response_regulation|QPR_EV_local_energy_sharing_distribution_support|QPR_EV_renewable_energy_integration|QSA_EV_demand_response_peak_management|QSA_EV_frequency_response_regulation|QSA_EV_local_energy_sharing_distribution_support|QSA_EV_renewable_energy_integration,"Integrated PV Charging of EV Fleet Based on Energy Prices, V2G, and Offer of Reserves",2017,https://doi.org/10.1109/tsg.2017.2763683,10.1109/tsg.2017.2763683,https://doi.org/10.1109/tsg.2017.2763683,article,discovery_metadata,oa_location_identified_not_retrieved,exclude,exclude,X07_duplicate_version,Duplicate search record linked to canonical R001128.,high,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001155,,openalex,https://openalex.org/W4200091053,QFIELD_EV_renewable_energy_integration|QPR_EV_renewable_energy_integration|QSA_EV_renewable_energy_integration,Strategic network expansion planning with electric vehicle smart charging concepts as investment options,2021,https://doi.org/10.1016/j.adapen.2021.100077,10.1016/j.adapen.2021.100077,https://doi.org/10.1016/j.adapen.2021.100077,article,discovery_metadata,oa_location_identified_not_retrieved,include,exclude,X10_fulltext_unavailable_for_required_verification,Potentially eligible metadata record; full text was not verified in this bounded run.,low,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001156,,openalex,https://openalex.org/W4312438048,QFIELD_EV_renewable_energy_integration|QFIELD_EV_resilience_emergency_operation|QPR_EV_renewable_energy_integration|QSA_EV_renewable_energy_integration,"Reaping the Benefits of Smart Electric Vehicle Charging and Vehicle-to-Grid Technologies: Regulatory, Policy and Technical Aspects",2022,https://doi.org/10.1109/access.2022.3217525,10.1109/access.2022.3217525,https://doi.org/10.1109/access.2022.3217525,article,discovery_metadata,oa_location_identified_not_retrieved,include,exclude,X10_fulltext_unavailable_for_required_verification,Potentially eligible metadata record; full text was not verified in this bounded run.,low,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001157,,openalex,https://openalex.org/W2618568670,QFIELD_EV_renewable_energy_integration|QPR_EV_renewable_energy_integration|QSA_EV_renewable_energy_integration,Electric vehicle charging choices: Modelling and implications for smart charging services,2017,https://doi.org/10.1016/j.trc.2017.05.006,10.1016/j.trc.2017.05.006,https://doi.org/10.1016/j.trc.2017.05.006,article,discovery_metadata,oa_location_identified_not_retrieved,include,exclude,X10_fulltext_unavailable_for_required_verification,Potentially eligible metadata record; full text was not verified in this bounded run.,low,codex_metadata_rules_v1,2026-08-31T14:36:16Z
1.0,1.0,R001158,,openalex,https://openalex.org/W3135116947,QFIELD_EV_renewable_energy_integration|QPR_EV_renewable_energy_integration|QSA_EV_renewable_energy_integration,Factors influencing consumer acceptance of vehicle-to-grid by electric vehicle drivers in the Netherlands,2021,https://doi.org/10.1016/j.tbs.2020.12.008,10.1016/j.tbs.2020.12.008,https://doi.org/10.1016/j.tbs.2020.12.008,article,discovery_metadata,oa_location_identified_not_retrieved,include,exclude,X10_fulltext_unavailable_for_required_verification,Potentially eligible metadata record; full text was not verified in this bounded run.,low,codex_metadata_rules_v1,2026-08-31T14:36:16Z
